,title,imdbId,tmdbId
608,Hellraiser: Bloodline (1996),116514,8766.0
609,"Pallbearer, The (1996)",117283,23570.0
610,Jane Eyre (1996),116684,47333.0
611,Loaded (1994),110374,54850.0
612,Bread and Chocolate (Pane e cioccolata) (1973),70506,51242.0
613,"Aristocats, The (1970)",65421,10112.0
614,"Flower of My Secret, The (La flor de mi secreto) (1995)",113083,4307.0
615,Two Much (1995),118001,46029.0
616,Ed (1996),116165,32308.0
617,Scream of Stone (Cerro Torre: Schrei aus Stein) (1991),102855,88893.0
618,My Favorite Season (1993),107471,52873.0
619,"Modern Affair, A (1995)",113839,123505.0
620,Condition Red (Beyond the Law) (1995),112712,340210.0
621,Asfour Stah (1990),90665,44281.0
622,"Thin Line Between Love and Hate, A (1996)",117891,28121.0
623,"Last Supper, The (1995)",113613,12520.0
624,Primal Fear (1996),117381,1592.0
625,Rude (1995),114305,166901.0
626,Carried Away (1996),115837,36447.0
627,All Dogs Go to Heaven 2 (1996),115509,19042.0
628,Land and Freedom (Tierra y libertad) (1995),114671,38884.0
629,Denise Calls Up (1995),112844,47449.0
630,Theodore Rex (1995),114658,36259.0
631,"Family Thing, A (1996)",116275,41852.0
632,Frisk (1995),113122,40926.0
633,Sgt. Bilko (1996),117608,9099.0
634,Jack and Sarah (1995),113448,2021.0
635,Girl 6 (1996),116414,61752.0
636,Diabolique (1996),116095,10988.0
637,"Little Indian, Big City (Un indien dans la ville) (1994)",111543,11479.0
638,Roula (1995),117517,398959.0
639,Peanuts - Die Bank zahlt alles (1996),117312,287305.0
640,Happy Weekend (1996),116485,339428.0
641,Nelly & Monsieur Arnaud (1995),113947,12652.0
642,Courage Under Fire (1996),115956,10684.0
643,Mission: Impossible (1996),117060,954.0
644,Cold Fever (Á köldum klaka) (1995),109028,68445.0
645,Moll Flanders (1996),117071,18989.0
646,"Superweib, Das (1996)",117788,10801.0
647,"301, 302 (301/302) (1995)",112257,54285.0
648,Dragonheart (1996),116136,8840.0
649,And Nobody Weeps for Me (Und keiner weint mir nach) (1996),118026,278978.0
650,My Mother's Courage (Mutters Courage) (1995),117117,124625.0
651,Eddie (1996),116168,11107.0
652,Yankee Zulu (1994),111787,16417.0
653,Billy's Holiday (1995),112509,70934.0
654,Purple Noon (Plein soleil) (1960),54189,10363.0
655,August (1996),115591,161070.0
656,James and the Giant Peach (1996),116683,10539.0
657,Fear (1996),116287,10543.0
658,Kids in the Hall: Brain Candy (1996),116768,18414.0
659,Faithful (1996),116269,47502.0
660,Underground (1995),114787,11902.0
661,All Things Fair (Lust och fägring stor) (1995),113720,27098.0
662,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),112536,25087.0
663,Song of the Little Road (Pather Panchali) (1955),48473,5801.0
664,"World of Apu, The (Apur Sansar) (1959)",52572,896.0
665,Mystery Science Theater 3000: The Movie (1996),117128,3065.0
666,Tarantella (1995),114616,318177.0
667,Space Jam (1996),117705,2300.0
668,Barbarella (1968),62711,8069.0
669,Hostile Intentions (1994),110061,288173.0
670,They Bite (1996),140614,187851.0
671,Some Folks Call It a Sling Blade (1993),108181,27768.0
672,"Run of the Country, The (1995)",114307,221917.0
673,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",58898,8072.0
674,Coup de torchon (Clean Slate) (1981),82206,35797.0
675,Tigrero: A Film That Was Never Made (1994),111430,88030.0
676,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",107727,185191.0
677,Windows (1980),81759,83857.0
678,It's My Party (1996),113443,33245.0
679,Country Life (1994),109491,124460.0
680,Operation Dumbo Drop (1995),114048,27281.0
681,"Promise, The (Versprechen, Das) (1995)",111613,105045.0
682,Mrs. Winterbourne (1996),117104,40001.0
683,Solo (1996),117688,29621.0
684,Under the Domim Tree (Etz Hadomim Tafus) (1994),109751,117730.0
685,"Substitute, The (1996)",117774,20762.0
686,True Crime (1996),114736,37144.0
687,Butterfly Kiss (1995),112604,48260.0
688,Feeling Minnesota (1996),116289,12656.0
689,Delta of Venus (1995),109593,38867.0
690,To Cross the Rubicon (1991),103095,277270.0
691,Angus (1995),112368,25969.0
692,Daens (1992),104046,44103.0
693,Faces (1968),62952,753.0
694,Boys (1996),115742,43634.0
695,"Quest, The (1996)",117420,9103.0
696,Cosi (1996),115951,90214.0
697,Sunset Park (1996),117784,29649.0
698,Mulholland Falls (1996),117107,10990.0
699,"Truth About Cats & Dogs, The (1996)",117979,8866.0
700,Oliver & Company (1988),95776,12233.0
701,Celtic Pride (1996),115851,23449.0
702,Flipper (1996),116322,36355.0
703,Captives (1994),109374,37667.0
704,Of Love and Shadows (1994),110712,90148.0
705,Dead Man (1995),112817,922.0
706,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",113362,11876.0
707,Switchblade Sisters (1975),73778,52633.0
708,Mouth to Mouth (Boca a boca) (1995),112546,62364.0
709,"Visitors, The (Visiteurs, Les) (1993)",108500,11687.0
710,Multiplicity (1996),117108,9304.0
711,Wallace & Gromit: The Best of Aardman Animation (1996),118114,
712,Halfmoon (Paul Bowles - Halbmond) (1995),114103,
713,"Haunted World of Edward D. Wood Jr., The (1996)",113270,73183.0
714,Two Friends (1986),92123,131232.0
715,"Craft, The (1996)",115963,9100.0
716,"Great White Hype, The (1996)",116448,20759.0
717,Last Dance (1996),116827,46063.0
718,War Stories (1995),114894,365371.0
719,Cold Comfort Farm (1995),112701,32513.0
720,"Institute Benjamenta, or This Dream People Call Human Life (1995)",113429,40651.0
721,Low Life (1994),125877,
722,Heaven's Prisoners (1996),116508,36915.0
723,Original Gangstas (1996),117260,40507.0
724,"Rock, The (1996)",117500,9802.0
725,Getting Away With Murder (1996),116405,25697.0
726,Cemetery Man (Dellamorte Dellamore) (1994),109592,21588.0
727,Twister (1996),117998,664.0
728,Barb Wire (1996),115624,11867.0
729,"Garçu, Le (1995)",113145,47119.0
730,Honey Moon (Honigmond) (1996),116559,
731,Ghost in the Shell (Kôkaku kidôtai) (1995),113568,9323.0
732,Thinner (1996),117894,10280.0
733,Spy Hard (1996),117723,10535.0
734,Brothers in Trouble (1995),112586,124613.0
735,Wallace & Gromit: A Close Shave (1995),112691,532.0
736,Force of Evil (1948),40366,26744.0
737,"Stupids, The (1996)",117768,16299.0
738,"Arrival, The (1996)",115571,10547.0
739,"Man from Down Under, The (1943)",31612,245268.0
740,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),57012,935.0
741,Careful (1992),103926,55613.0
742,Vermont Is For Lovers (1992),105737,215107.0
743,"Month by the Lake, A (1995)",113849,41007.0
744,Gold Diggers: The Secret of Bear Mountain (1995),113188,35645.0
745,Kim (1950),42644,110465.0
746,Carmen Miranda: Bananas Is My Business (1994),109381,255546.0
747,Ashes of Time (Dung che sai duk) (1994),109688,40751.0
748,"Jar, The (Khomreh) (1992)",104606,275096.0
749,Maya Lin: A Strong Clear Vision (1994),110480,85778.0
750,Stalingrad (1993),108211,11101.0
751,"Phantom, The (1996)",117331,9826.0
752,Striptease (1996),117765,9879.0
753,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",116833,63564.0
754,Heavy (1995),113280,22621.0
755,Jack (1996),116669,7095.0
756,I Shot Andy Warhol (1996),116594,26890.0
757,"Grass Harp, The (1995)",113211,46732.0
758,Someone Else's America (1995),114494,124633.0
759,Marlene Dietrich: Shadow and Light (1996),116992,
760,Costa Brava (1946),38426,
761,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",94265,202425.0
762,Quartier Mozart (1992),105201,196940.0
763,Touki Bouki (1973),70820,77771.0
764,Wend Kuuni (a.k.a. God's Gift) (1982),84898,181083.0
765,Spirits of the Dead (1968),63715,41225.0
766,Babyfever (1994),109191,188589.0
767,Pharaoh's Army (1995),114122,87190.0
768,Trainspotting (1996),117951,627.0
769,'Til There Was You (1997),118523,32872.0
770,Independence Day (a.k.a. ID4) (1996),116629,602.0
771,Stealing Beauty (1996),117737,14553.0
772,"Fan, The (1996)",116277,9566.0
773,"Hunchback of Notre Dame, The (1996)",116583,10545.0
774,"Cable Guy, The (1996)",115798,9894.0
775,Kingpin (1996),116778,11543.0
776,Eraser (1996),116213,9268.0
777,"Gate of Heavenly Peace, The (1995)",113147,52059.0
778,"Nutty Professor, The (1996)",117218,9327.0
779,"I, the Worst of All (Yo, la peor de todas) (1990)",100990,123763.0
780,"Unforgettable Summer, An (Un été inoubliable) (1994)",111546,81949.0
781,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",113610,
782,"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)",93199,42005.0
783,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),106810,124306.0
784,Midnight Dancers (Sibak) (1994),111180,183955.0
785,Somebody to Love (1994),111237,44535.0
786,"Very Natural Thing, A (1974)",72362,44495.0
787,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",103207,78285.0
788,Daylight (1996),116040,11228.0
789,"Frighteners, The (1996)",116365,10779.0
790,Lone Star (1996),116905,26748.0
791,Harriet the Spy (1996),116493,38223.0
792,Phenomenon (1996),117333,9294.0
793,Walking and Talking (1996),118113,49963.0
794,She's the One (1996),117628,11363.0
795,"Time to Kill, A (1996)",117913,1645.0
796,American Buffalo (1996),115530,31546.0
797,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",114266,77056.0
798,Alaska (1996),115493,36344.0
799,Fled (1996),116320,18550.0
800,Kazaam (1996),116756,11511.0
801,Magic Hunter (Büvös vadász) (1994),109356,172198.0
802,Larger Than Life (1996),116823,34170.0
803,"Boy Called Hate, A (1995)",112568,281085.0
804,Power 98 (1996),114170,109478.0
805,Two Deaths (1995),117999,124645.0
806,"Very Brady Sequel, A (1996)",118073,12606.0
807,Stefano Quantestorie (1993),108220,69895.0
808,"Death in the Garden (Mort en ce jardin, La) (1956)",49521,35206.0
809,"Crude Oasis, The (1995)",112746,
810,Hedd Wyn (1992),104403,151489.0
811,"Collector, The (La collectionneuse) (1967)",61495,4837.0
812,Kaspar Hauser (1993),110246,12632.0
813,Regular Guys (Echte Kerle) (1996),116164,9098.0
814,Women Robbers (Diebinnen) (1995),112865,282919.0
815,"Convent, The (O Convento) (1995)",112716,124614.0
816,"Adventures of Pinocchio, The (1996)",115472,18975.0
817,Joe's Apartment (1996),116707,11962.0
818,"First Wives Club, The (1996)",116313,2925.0
819,Stonewall (1995),114550,28628.0
820,Ransom (1996),117438,3595.0
821,High School High (1996),116531,9308.0
822,Phat Beach (1996),117332,92381.0
823,Foxfire (1996),116353,18555.0
824,Chain Reaction (1996),115857,12123.0
825,Matilda (1996),117008,10830.0
826,Emma (1996),116191,3573.0
827,Emma (1996),118308,12254.0
828,Emma (1996),116191,3573.0
829,Emma (1996),118308,12254.0
830,"Crow: City of Angels, The (1996)",115986,10546.0
831,House Arrest (1996),116571,18862.0
832,"Eyes Without a Face (Yeux sans visage, Les) (1959)",53459,31417.0
833,Tales from the Crypt Presents: Bordello of Blood (1996),117826,9431.0
834,Lotto Land (1995),113695,124619.0
835,"Story of Xinghua, The (Xinghua san yue tian) (1994)",108227,297645.0
836,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",111424,48144.0
837,Flirt (1995),113080,46986.0
838,"Big Squeeze, The (1996)",115680,144982.0
839,"Spitfire Grill, The (1996)",117718,47907.0
840,Escape from L.A. (1996),116225,10061.0
841,Cyclo (Xich lo) (1995),112767,36266.0
842,Basquiat (1996),115632,549.0
843,Tin Cup (1996),117918,10478.0
844,Dingo (1991),104109,66634.0
845,"Ballad of Narayama, The (Narayama Bushiko) (1958)",51980,116690.0
846,Every Other Weekend (Un week-end sur deux) (1990),100840,213917.0
847,Mille bolle blu (1993),107575,145925.0
848,Crows and Sparrows (Wuya yu maque) (1949),42054,100914.0
849,"Godfather, The (1972)",68646,238.0
850,"Hippie Revolution, The (1996)",116536,
851,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",109255,159.0
852,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),104558,11134.0
853,Manny & Lo (1996),116985,88224.0
854,"Wife, The (1995)",114936,132641.0
855,Small Faces (1996),114474,42758.0
856,Bound (1996),115736,9303.0
857,Carpool (1996),115836,23945.0
858,Death in Brunswick (1991),101692,37820.0
859,Kansas City (1996),116745,22479.0
860,Gone Fishin' (1997),119214,9054.0
861,Lover's Knot (1996),116934,241058.0
862,Vive L'Amour (Ai qing wan sui) (1994),109066,11985.0
863,Shadow of Angels (Schatten der Engel) (1976),75169,10232.0
864,Killer: A Journal of Murder (1995),113542,59569.0
865,Nothing to Lose (1994),110693,410921.0
866,Supercop 2 (Project S) (Chao ji ji hua) (1993),106544,38955.0
867,Girls Town (1996),116418,110513.0
868,Bye-Bye (1995),112607,114089.0
869,"Relic, The (1997)",120004,11015.0
870,"Island of Dr. Moreau, The (1996)",116654,9306.0
871,First Kid (1996),116311,12559.0
872,"Trigger Effect, The (1996)",117965,58770.0
873,Sweet Nothing (1996),114592,124851.0
874,Bogus (1996),115725,3587.0
875,Bulletproof (1996),115783,10723.0
876,Talk of Angels (1998),120271,56077.0
877,Land Before Time III: The Time of the Great Giving (1995),113596,19004.0
878,1-900 (06) (1994),109001,101230.0
879,Baton Rouge (Bâton rouge) (1988),94822,253632.0
880,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),113253,10987.0
881,Twelfth Night (1996),117991,44705.0
882,Mother Night (1996),117093,20318.0
883,Liebelei (1933),24252,43596.0
884,Venice/Venice (1992),105729,79782.0
885,Wild Reeds (Les roseaux sauvages) (1994),111019,26933.0
886,For Whom the Bell Tolls (1943),35896,27854.0
887,"Philadelphia Story, The (1940)",32904,981.0
888,Singin' in the Rain (1952),45152,872.0
889,"American in Paris, An (1951)",43278,2769.0
890,Funny Face (1957),50419,13320.0
891,Breakfast at Tiffany's (1961),54698,164.0
892,Vertigo (1958),52357,426.0
893,Rear Window (1954),47396,567.0
894,It Happened One Night (1934),25316,3078.0
895,Gaslight (1944),36855,13528.0
896,"Gay Divorcee, The (1934)",25164,28288.0
897,North by Northwest (1959),53125,213.0
898,"Apartment, The (1960)",53604,284.0
899,Some Like It Hot (1959),53291,239.0
900,Charade (1963),56923,4808.0
901,Casablanca (1942),34583,289.0
902,"Maltese Falcon, The (1941)",33870,963.0
903,My Fair Lady (1964),58385,11113.0
904,Sabrina (1954),47437,6620.0
905,Roman Holiday (1953),46250,804.0
906,"Little Princess, The (1939)",31580,26531.0
907,Meet Me in St. Louis (1944),37059,909.0
908,"Wizard of Oz, The (1939)",32138,630.0
909,Gone with the Wind (1939),31381,770.0
910,My Favorite Year (1982),84370,31044.0
911,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),43014,599.0
912,Citizen Kane (1941),33467,15.0
913,2001: A Space Odyssey (1968),62622,62.0
914,Golden Earrings (1947),39428,121357.0
915,All About Eve (1950),42192,705.0
916,"Women, The (1939)",32143,22490.0
917,Rebecca (1940),32976,223.0
918,Foreign Correspondent (1940),32484,25670.0
919,Notorious (1946),38787,303.0
920,Spellbound (1945),38109,4174.0
921,"Affair to Remember, An (1957)",50105,8356.0
922,To Catch a Thief (1955),48728,381.0
923,Father of the Bride (1950),42451,20758.0
924,"Band Wagon, The (1953)",45537,29376.0
925,Ninotchka (1939),31725,1859.0
926,Love in the Afternoon (1957),50658,18299.0
927,Gigi (1958),51658,17281.0
928,"Reluctant Debutante, The (1958)",52126,64382.0
929,"Adventures of Robin Hood, The (1938)",29843,10907.0
930,"Mark of Zorro, The (1940)",32762,32093.0
931,Laura (1944),37008,1939.0
932,"Ghost and Mrs. Muir, The (1947)",39420,22292.0
933,Lost Horizon (1937),29162,3598.0
934,Top Hat (1935),27125,3080.0
935,To Be or Not to Be (1942),35446,198.0
936,My Man Godfrey (1936),28010,13562.0
937,Giant (1956),49261,1712.0
938,East of Eden (1955),48028,220.0
939,"Thin Man, The (1934)",25878,3529.0
940,His Girl Friday (1940),32599,3085.0
941,Around the World in 80 Days (1956),48960,2897.0
942,It's a Wonderful Life (1946),38650,1585.0
943,Mr. Smith Goes to Washington (1939),31679,3083.0
944,Bringing Up Baby (1938),29947,900.0
945,Penny Serenade (1941),34012,43795.0
946,"Scarlet Letter, The (1926)",17350,85638.0
947,Lady of Burlesque (1943),36094,50001.0
948,Of Human Bondage (1934),25586,43905.0
949,Angel on My Shoulder (1946),38300,22688.0
950,Little Lord Fauntleroy (1936),27893,23114.0
951,They Made Me a Criminal (I Became a Criminal) (They Made Me a Fugitive) (1939),32022,26378.0
952,"Inspector General, The (1949)",41509,40206.0
953,Angel and the Badman (1947),39152,22356.0
954,"39 Steps, The (1935)",26029,260.0
955,"Walk in the Sun, A (1945)",38235,43488.0
956,"Outlaw, The (1943)",36241,22613.0
957,Night of the Living Dead (1968),63350,10331.0
958,"African Queen, The (1951)",43265,488.0
959,Beat the Devil (1953),46414,22733.0
960,Cat on a Hot Tin Roof (1958),51459,261.0
961,"Last Time I Saw Paris, The (1954)",47162,57575.0
962,Meet John Doe (1941),33891,32574.0
963,Algiers (1938),29855,22657.0
964,Something to Sing About (1937),29588,76464.0
965,"Farewell to Arms, A (1932)",22879,22649.0
966,Moonlight Murder (1936),27980,176841.0
967,Nothing Personal (1995),114007,125587.0
968,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",93229,39448.0
969,Dangerous Ground (1997),118927,52855.0
970,Picnic (1955),48491,39940.0
971,Madagascar Skin (1995),113730,172868.0
972,"Pompatus of Love, The (1996)",117357,85328.0
973,Small Wonders (1995),117669,124632.0
974,Fly Away Home (1996),116329,11076.0
975,Bliss (1997),118742,63945.0
976,Grace of My Heart (1996),116442,58985.0
977,Brother of Sleep (Schlafes Bruder) (1995),114354,890.0
978,Maximum Risk (1996),117011,10861.0
979,Michael Collins (1996),117039,1770.0
980,"Rich Man's Wife, The (1996)",117473,44465.0
981,Infinity (1996),116635,2033.0
982,Big Night (1996),115678,18203.0
983,Last Man Standing (1996),116830,9333.0
984,Caught (1996),115847,47260.0
985,Set It Off (1996),117603,9400.0
986,2 Days in the Valley (1996),115438,9401.0
987,Curdled (1996),115994,12241.0
988,"Associate, The (Associé, L') (1979)",83587,25739.0
989,Ed's Next Move (1996),116167,161806.0
990,Extreme Measures (1996),116259,11306.0
991,"Glimmer Man, The (1996)",116421,9625.0
992,D3: The Mighty Ducks (1996),116000,10680.0
993,"Chamber, The (1996)",115862,6346.0
994,"Apple Dumpling Gang, The (1975)",72653,18660.0
995,"Davy Crockett, King of the Wild Frontier (1955)",47977,35115.0
996,Escape to Witch Mountain (1975),72951,14821.0
997,"Love Bug, The (1969)",64603,14136.0
998,Herbie Rides Again (1974),71607,10869.0
999,Old Yeller (1957),50798,22660.0
1000,"Parent Trap, The (1961)",55277,19186.0
