,title,tags,movieId,imdbId,tmdbId
137,"7th Voyage of Sinbad, The (1958)","['fantasy', 'stop', 'motion', 'mythology', 'adventure', 'wizards', 'magic', 'special', 'effects', 'fantasy', 'world', 'stop-motion', 'dragons']",3153,51337,15515.0
138,8 1/2 (8½) (1963),"['criterion', 'surreal', 'reflective', 'imdb', 'top', '250', 'masterpiece', 'artistic', 'dreams', 'enigmatic', 'obsession', 'imagination']",1251,56801,422.0
139,8 Heads in a Duffel Bag (1997),"['comedy', 'hilarious', 'funny', 'original', 'gangsters', 'mafia', 'very', 'funny', 'predictable', 'silly', 'chase']",1503,118541,13982.0
140,8 Mile (2002),"['hip', 'hop', 'rags', 'to', 'riches', 'music', 'musicians', 'biographical', 'mentor', 'music', 'business', 'good', 'soundtrack', 'good', 'awesome', 'soundtrack']",5810,298203,65.0
141,8 Seconds (1994),"['love', 'story', 'true', 'story', 'destiny', 'great', 'sports', 'biographical', 'tear', 'jerker', 'great', 'movie', 'good', 'action', 'life', 'philosophy']",408,109021,18069.0
142,8 Women (2002),"['murder', 'mystery', 'secrets', 'women', 'french', 'musical', 'france', 'murder', 'farce', 'absurd', 'sexy']",5613,283832,1958.0
143,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),"['male', 'nudity', 'nudity', '(full', 'frontal', '-', 'notable)', 'art', 'house', 'sexual', 'women', 'nudity', '(full', 'frontal)', 'erotic', 'pornography', 'relationships', 'surreal']",3626,154443,11332.0
144,800 Bullets (800 Balas) (2002),"['western', 'humor', 'spaghetti', 'western', 'gunfight', 'pornography', 'spanish', 'life', '&', 'death', 'original', 'comedy', 'spain']",32392,292886,37748.0
145,84 Charing Cross Road (1987),"['books', 'literature', 'adapted', 'from:book', 'love', 'story', 'based', 'on', 'book', 'book', 'unlikely', 'friendships', 'based', 'on', 'a', 'book', 'relationships', 'london']",5404,90570,15677.0
146,88 Minutes (2008),"['serial', 'killer', 'murder', 'plot', 'holes', 'police', 'investigation', 'surprise', 'ending', 'suspense', 'conspiracy', 'theory', 'twists', '&', 'turns', 'thriller', 'nudity', '(rear)']",53207,411061,3489.0
147,8MM (1999),"['pornography', 'sexualized', 'violence', 'disturbing', 'serial', 'killer', 'brutality', 'violence', 'violent', 'dark', 'psychological', 'sexual', 'abuse']",2505,134273,8224.0
148,9 (2009),"['visually', 'appealing', 'adapted', 'from:game', 'post-apocalyptic', 'post', 'apocalyptic', 'visually', 'stunning', 'visual', 'robots', 'alternate', 'reality', 'storytelling', 'visuals']",71057,472033,12244.0
149,9 1/2 Weeks (Nine 1/2 Weeks) (1986),"['bdsm', 'sexual', 'erotic', 'pornography', 'free', 'to', 'download', 'sex', 'relationships', 'sexy', 'sexuality', 'obsession']",3707,91635,10068.0
150,9 Songs (2004),"['pornography', 'sex', 'sexual', 'male', 'nudity', 'erotic', 'relationships', 'intimate', 'nudity', '(full', 'frontal)', 'sexy', 'nudity', '(full', 'frontal', '-', 'notable)']",33585,411705,27.0
151,9/11 (2002),"['terrorism', 'tragedy', 'documentary', 'heartbreaking', 'original', 'narrated', 'intense', 'us', 'history', 'new', 'york', 'city', 'new', 'york']",44943,312318,11304.0
152,976-EVIL (1989),"['horror', 'demons', 'splatter', 'supernatural', 'original', 'slasher', '80s', 'scary', 'creepy', 'zombie']",5546,94597,24038.0
153,99 Homes (2014),"['single', 'father', 'corruption', 'greed', 'capitalism', 'drama', 'police', 'investigation', 'police', 'corruption', 'brutality', 'mentor', 'secrets']",127178,2891174,283235.0
154,99 francs (2007),"['based', 'on', 'a', 'book', 'social', 'commentary', 'drugs', 'based', 'on', 'book', 'drug', 'abuse', 'creativity', 'life', 'philosophy', 'satirical', 'satire', 'narrated']",59026,875113,8827.0
155,A Girl Walks Home Alone at Night (2014),"['vampires', 'vampire', 'sexualized', 'violence', 'original', 'weird', 'horror', 'iran', 'black', 'and', 'white', 'good', 'soundtrack', 'stylish']",118880,2326554,252171.0
156,A Home at the End of the World (2004),"['glbt', 'gay', 'character', 'gay', 'homosexuality', 'aids', 'homophobia', 'love', 'relationships', 'loneliness', 'love', 'story']",8667,359423,18923.0
157,A Most Violent Year (2014),"['organized', 'crime', 'gangster', 'new', 'york', 'gangsters', 'violent', 'mafia', 'new', 'york', 'city', 'violence', 'mob', 'crime']",118898,2937898,241239.0
158,A Pigeon Sat on a Branch Reflecting on Existence (2014),"['existentialism', 'art', 'art', 'house', 'surreal', 'melancholic', 'intimate', 'weird', 'absurd', 'reflective', 'golden', 'palm']",127298,1883180,110390.0
159,A Walk in the Woods (2015),"['based', 'on', 'a', 'book', 'based', 'on', 'book', 'adapted', 'from:book', 'books', 'original', 'mentor', 'biographical', 'humorous', 'book', 'aging']",127134,1178665,232572.0
160,"A-Team, The (2010)","['based', 'on', 'a', 'tv', 'show', 'action', 'action', 'packed', 'good', 'action', 'fast', 'paced', 'fight', 'scenes', 'pg-13', 'superheroes', 'franchise', 'explosions']",78469,429493,34544.0
161,A.I. Artificial Intelligence (2001),"['robots', 'robot', 'future', 'futuristic', 'androids', 'science', 'fiction', 'spielberg', 'artificial', 'intelligence', 'sci-fi', 'visually', 'stunning']",4370,212720,644.0
162,"ABCs of Death, The (2012)","['original', 'too', 'short', 'so', 'bad', ""it's"", 'funny', 'life', 'philosophy', 'notable', 'nudity', 'brutality', 'mentor', 'psychiatry', 'male', 'nudity', 'predictable']",100397,1935896,87436.0
163,ATL (2006),"['hip', 'hop', 'visually', 'appealing', 'weed', 'good', 'pg-13', 'original', 'coming-of-age', 'musicians', 'good', 'soundtrack', 'dialogue']",44815,466856,13960.0
164,AVP: Alien vs. Predator (2004),"['alien', 'aliens', 'franchise', 'sci-fi', 'alien', 'invasion', 'action', 'antarctica', 'pg-13', 'special', 'effects', 'big', 'budget']",8810,370263,395.0
165,AVPR: Aliens vs. Predator - Requiem (2007),"['alien', 'aliens', 'franchise', 'sci-fi', 'alien', 'invasion', 'action', 'special', 'effects', 'antarctica', 'sci', 'fi', 'scifi']",56801,758730,440.0
166,Abandon (2002),"['police', 'investigation', 'twist', 'ending', 'surprise', 'ending', 'predictable', 'original', 'psychology', 'great', 'ending', 'psychological', 'college', 'twist']",5677,267248,15992.0
167,"Abandoned, The (2006)","['horror', 'supernatural', 'scary', 'creepy', 'haunted', 'house', 'ghosts', 'time', 'loop', 'original', 'nudity', '(full', 'frontal)', 'cult', 'film']",51666,475937,10790.0
168,Abbott and Costello Meet Frankenstein (1948),"['monsters', 'monster', 'classic', 'horror', 'mad', 'scientist', 'comedy', 'gothic', 'affectionate', 'goofy', 'silly', 'fun']",3928,40068,3073.0
169,Abbott and Costello Meet the Mummy (1955),"['mummy', 'egypt', 'monster', 'fun', 'movie', 'original', 'goofy', 'good', 'justice', 'cult', 'mentor']",4767,47795,26661.0
170,Abduction (2011),"['action', 'teen', 'movie', 'espionage', 'teens', 'good', 'action', 'bad', 'acting', 'so', 'bad', ""it's"", 'funny', 'chase', 'teen', 'conspiracy']",90524,1600195,59965.0
171,Aberdeen (2000),"['father', 'daughter', 'relationship', 'road', 'trip', 'scotland', 'alcoholism', 'cancer', 'relationships', 'road', 'movie', 'great', 'acting', 'addiction', 'original']",4729,168446,26665.0
172,"Abominable Dr. Phibes, The (1971)","['horror', 'cult', 'classic', 'doctors', 'macabre', 'revenge', 'serial', 'killer', 'cult', 'film', 'gruesome', 'mad', 'scientist', 'creepy']",4195,66740,17965.0
173,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)","['horror', 'modern', 'fantasy', 'creepy', 'monster', 'cult', 'classic', 'supernatural', 'allegory', 'low', 'budget', 'suspenseful', 'original']",3648,50095,38006.0
174,About Adam (2000),"['irish', 'accent', 'irish', 'sisters', 'original', 'chick', 'flick', 'relationships', 'sexy', 'romantic', 'ireland', 'pornography']",3862,199314,18168.0
175,About Alex (2014),"['suicide', ""writer's"", 'life', 'friendship', 'grindhouse', 'indie', 'coming', 'of', 'age', 'relationships', 'original', 'suicide', 'attempt', 'unlikely', 'friendships']",129781,2667918,259956.0
176,About Last Night... (1986),"['relationships', 'love', 'story', 'romantic', 'nudity', '(topless', '-', 'notable)', 'sexual', 'sex', '1980s', 'sexy', 'chick', 'flick', 'unlikely', 'friendships']",2262,90583,18169.0
177,About Schmidt (2002),"['loneliness', 'life', 'melancholic', 'road', 'trip', 'depressing', 'depression', 'reflective', 'drama', 'original', 'death']",5945,257360,2755.0
178,About Time (2013),"['time', 'travel', 'romantic', 'comedy', 'nudity', '(full', 'frontal', '-', 'brief)', 'time', 'loop', 'family', 'bonds', 'romantic', 'love', 'father', 'son', 'relationship', 'love', 'story', 'life']",104374,2194499,122906.0
179,About a Boy (2002),"['based', 'on', 'book', 'single', 'father', 'adapted', 'from:book', 'based', 'on', 'a', 'book', 'coming', 'of', 'age', 'comedy', 'friendship', 'mentor', 'feel-good', 'unlikely', 'friendships']",5377,276751,245.0
180,Above the Law (1988),"['action', 'lone', 'hero', 'good', 'action', 'martial', 'arts', 'undercover', 'cop', 'fight', 'scenes', 'action', 'packed', 'chase', 'police', 'corruption', 'weapons']",4466,94602,9395.0
181,Above the Rim (1994),"['sports', 'basketball', 'hip', 'hop', 'new', 'jersey', 'goofy', 'mentor', 'original', 'homeless', 'good', 'great']",409,109035,19092.0
182,Abraham Lincoln: Vampire Hunter (2012),"['vampires', 'vampire', 'action', 'adapted', 'from:book', 'slavery', 'fight', 'scenes', 'based', 'on', 'a', 'book', 'lone', 'hero', 'action', 'packed', 'civil', 'war']",95207,1611224,72331.0
183,Absence of Malice (1981),"['journalism', 'investigation', 'corruption', 'courtroom', 'drama', 'justice', 'excellent', 'script', 'greed', 'crime', 'dramatic']",5707,81974,19429.0
184,"Absent-Minded Professor, The (1961)","['disney', 'family', 'goofy', 'fun', 'movie', 'children', 'original', 'fairy', 'tale', 'kids', 'and', 'family', 'comedy', 'fun']",2015,54594,17984.0
185,Absolute Beginners (1986),"['music', 'rock', 'and', 'roll', 'musical', '1980s', 'teen', 'movie', 'london', 'original', 'cult', 'film', 'musicians', 'teen']",6346,90585,42017.0
186,Absolute Power (1997),"['secret', 'service', 'conspiracy', 'president', 'political', 'corruption', 'police', 'investigation', 'father', 'daughter', 'relationship', 'corruption', 'tense', 'thriller', 'murder']",1459,118548,66.0
187,"Abyss, The (1989)","['alien', 'sci-fi', 'aliens', 'scifi', 'amazing', 'photography', 'science', 'fiction', 'special', 'effects', 'underwater', 'sci', 'fi', 'effects']",1127,96754,2756.0
188,Accattone (1961),"['rome', 'downbeat', 'allegory', 'criterion', 'compassionate', 'prostitution', 'bleak', 'golden', 'palm', 'lyrical', 'harsh']",6599,54599,12491.0
189,Accepted (2006),"['college', 'teen', 'movie', 'comedy', 'slackers', 'goofy', 'pg-13', 'teen', 'road', 'trip', 'funny', 'stereotypes']",47518,384793,9788.0
190,"Accidental Husband, The (2009)","['romantic', 'comedy', 'romantic', 'chick', 'flick', 'love', 'story', 'romance', 'happy', 'ending', 'girlie', 'movie', 'love', 'relationships', 'marriage']",62265,809504,13401.0
191,"Accidental Tourist, The (1988)","['quirky', 'relationships', 'adapted', 'from:book', 'loneliness', 'drama', 'melancholic', 'bittersweet', 'depression', 'eccentricity', 'original']",4464,94606,31052.0
192,"Accused, The (1988)","['rape', 'courtroom', 'lawyers', 'lawyer', 'oscar', '(best', 'actress)', 'crime', 'sexualized', 'violence', 'sexual', 'abuse', 'great', 'acting', 'justice']",4465,94608,10868.0
193,Ace Ventura: Pet Detective (1994),"['goofy', 'detective', 'dumb', 'comedy', 'funniest', 'movies', 'hilarious', 'silly', 'fun', 'stupid', 'as', 'hell', 'very', 'funny', 'stupidity']",344,109040,3049.0
194,Ace Ventura: When Nature Calls (1995),"['goofy', 'silly', 'fun', 'comedy', 'dumb', 'detective', 'stupid', 'as', 'hell', 'hilarious', 'good', 'sequel', 'funny', 'as', 'hell', 'very', 'funny']",19,112281,9273.0
195,"Ace in the Hole (Big Carnival, The) (1951)","['cynical', 'criterion', 'adultery', 'imdb', 'top', '250', 'journalism', 'downbeat', 'talky', 'great', 'acting', 'drinking', 'crime', 'gone', 'awry']",3736,43338,25364.0
196,Aces: Iron Eagle III (1992),"['military', 'action', 'franchise', 'predictable', 'original', 'fantasy', 'action', 'packed', 'remake', 'aviation', 'explosions']",2817,103617,2038.0
197,"Acid House, The (1998)","['god', 'weird', 'storytelling', 'based', 'on', 'a', 'book', 'weed', 'drugs', 'adapted', 'from:book', 'surreal', 'allegory', 'adaptation']",2765,122515,12229.0
198,Across 110th Street (1972),"['mafia', 'organized', 'crime', 'police', 'crime', 'violent', 'blaxploitation', 'mob', 'police', 'investigation', 'violence', 'gangsters']",4907,68168,23847.0
199,Across the Sea of Time (1995),"['storytelling', 'new', 'york', 'city', 'technology', 'visual', '3d', 'mentor', 'happy', 'ending', 'pg-13', 'destiny', 'justice']",37,112286,139405.0
200,Across the Universe (2007),"['beatles', 'music', 'lyrical', 'musical', 'visually', 'stunning', 'visually', 'appealing', 'artistic', 'good', 'music', 'amazing', 'cinematography', 'good', 'soundtrack']",54190,445922,4688.0
201,"Act of Killing, The (2012)","['genocide', 'documentary', 'disturbing', 'surreal', 'brutality', 'history', 'criterion', 'hard', 'to', 'watch', 'talky', 'gangsters']",100556,2375605,123678.0
202,Act of Valor (2012),"['action', 'military', 'realistic', 'action', 'tom', 'clancy', 'weapons', 'action', 'packed', 'dialogue', 'bad', 'acting', 'good', 'action', 'fast', 'paced']",93297,1591479,75674.0
203,Action Jackson (1988),"['action', 'good', 'action', 'action', 'packed', 'blaxploitation', '80s', 'explosions', 'original', 'chase', 'fun', 'movie', 'predictable']",3710,94612,10117.0
204,"Actor's Revenge, An (Yukinojô henge) (1963)","['japan', 'criterion', 'stylized', 'intimate', 'talky', 'stunning', 'melancholic', 'oscar', '(best', 'foreign', 'language', 'film)', 'enigmatic', 'original']",3533,57710,27197.0
205,Adam (2009),"['relationships', 'romantic', 'romantic', 'comedy', 'sweet', 'romance', 'love', 'story', 'bittersweet', 'emotional', 'loneliness', 'disability']",70567,1185836,22051.0
206,Adam's Apples (Adams æbler) (2005),"['disability', 'great', 'acting', 'dark', 'humor', 'redemption', 'mentor', 'quirky', 'original', 'storytelling', 'humorous', 'imdb', 'top', '250']",47491,418455,1023.0
207,Adam's Rib (1949),"['lawyers', 'courtroom', 'classic', 'screwball', 'marriage', 'affectionate', 'lawyer', 'court', 'oscar', '(best', 'actress)', 'infidelity']",7121,41090,25431.0
208,Adaptation (2002),"['adapted', 'from:book', 'oscar', '(best', 'supporting', 'actor)', 'writers', 'intellectual', 'cerebral', ""writer's"", 'life', 'weird', 'obsession', 'writing', 'based', 'on', 'a', 'book']",5902,268126,2757.0
209,Addams Family Reunion (1998),"['original', 'family', 'gothic', 'macabre', 'so', 'bad', ""it's"", 'funny', 'dysfunctional', 'family', 'franchise', 'horrible', 'moral', 'ambiguity', 'doctors']",27075,146402,11508.0
210,Addams Family Values (1993),"['camp', 'good', 'sequel', 'sequels', 'original', 'sequel', 'macabre', 'family', 'dark', 'humor', 'black', 'comedy', 'dysfunctional', 'family']",410,106220,2758.0
211,"Addams Family, The (1991)","['based', 'on', 'a', 'tv', 'show', 'macabre', 'dysfunctional', 'family', 'gothic', 'goth', 'family', 'series', 'original', 'quirky', 'weird']",2124,101272,2907.0
212,Addicted to Love (1997),"['romantic', 'comedy', 'romantic', 'love', 'story', 'spying', 'romance', 'sweet', 'happy', 'ending', 'comedy', 'chick', 'flick', 'quirky']",1541,118556,2058.0
213,"Addiction, The (1995)","['vampires', 'vampire', 'addiction', 'goth', 'drug', 'addiction', 'nocturnal', 'drug', 'abuse', 'cult', 'film', 'life', '&', 'death', 'philosophical']",152,112288,34996.0
214,"Adjustment Bureau, The (2011)","['sci-fi', 'destiny', 'love', 'story', 'dystopic', 'future', 'science', 'fiction', 'romance', 'scifi', 'original', 'philip', 'k.', 'dick', 'sci', 'fi']",84954,1385826,38050.0
215,Admission (2013),"['comedy', 'adoption', 'romantic', 'comedy', 'college', 'original', 'predictable', 'drama', 'funny', 'romantic', 'relationships']",101612,1814621,144340.0
216,Adore (2013),"['relationships', 'mother-son', 'relationship', 'pornography', 'sexual', 'erotic', 'intimate', 'sex', 'nudity', '(topless', '-', 'notable)', 'complex', 'male', 'nudity']",104631,2103267,111190.0
217,Adrenalin: Fear the Rush (1996),"['idiotic', 'chase', 'bad', 'acting', 'so', 'bad', ""it's"", 'funny', 'monster', 'bad', 'plot', 'amazing', 'cinematography', 'original', 'predictable', 'natural', 'disaster']",1383,115471,55687.0
218,Adult World (2013),"['coming', 'of', 'age', 'indie', 'mentor', 'teenager', 'depression', 'good', 'soundtrack', 'independent', 'film', 'small', 'town', 'pornography', 'teen', 'movie']",109181,1067765,143049.0
219,"Adventure in Space and Time, An (2013)","['doctors', 'drama', 'affectionate', 'mentor', 'history', 'original', 'criterion', 'oscar', '(best', 'actress)', 'storytelling', 'runaway']",107130,2663812,210024.0
220,Adventureland (2009),"['coming', 'of', 'age', 'good', 'soundtrack', 'adolescence', 'coming-of-age', 'teens', 'teen', 'movie', 'great', 'soundtrack', 'awesome', 'soundtrack', 'drama', 'comedy']",67734,1091722,16614.0
221,Adventures in Babysitting (1987),"['fun', 'movie', 'adventure', 'teen', '80s', 'silly', 'fun', 'teen', 'movie', '1980s', 'chase', 'kids', 'teens']",2133,92513,14367.0
222,"Adventures of Baron Munchausen, The (1988)","['imagination', 'fantasy', 'gilliam', 'surreal', '18th', 'century', 'fantasy', 'world', 'visual', 'visually', 'stunning', 'adventure', 'storytelling']",4467,96764,14506.0
223,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)","['cult', 'classic', 'cult', 'film', 'sci-fi', 'scifi', 'cult', 'sci', 'fi', 'weird', 'aliens', 'alien', '80s']",3070,86856,11379.0
224,"Adventures of Elmo in Grouchland, The (1999)","['muppets', 'children', 'kids', 'kids', 'and', 'family', 'family', 'original', 'cute!', 'fun', 'movie', 'cute', 'fun']",2886,159421,16112.0
225,"Adventures of Felix, The (a.k.a. Funny Felix) (Drôle de Félix) (2000)","['intimate', 'gay', 'character', 'gay', 'relationships', 'homosexuality', 'life', 'philosophy', 'criterion', 'road', 'movie', 'homophobia', 'loneliness']",4375,228242,21488.0
